reward	loss	steps
600.1385498046875	0.08960045379353687	657
181.7959747314453	-0.07325004535960034	188
478.72650146484375	-0.19074760872172192	509
601.8509521484375	-0.08093853789614514	657
221.02200317382812	-0.06514380063163117	230
328.347900390625	-0.11060031439410523	338
493.2665710449219	-0.07707500021206215	518
478.6289367675781	-0.11771596904145554	509
93.69599914550781	-0.1217549818684347	96
316.0677795410156	-0.02382748603122309	325
96.32701873779297	-0.07075602217810228	98
126.96603393554688	-0.1836480091442354	133
600.514892578125	-0.11665580078260973	658
128.69100952148438	-0.36765876814024523	136
161.69595336914062	-0.5429509322275408	172
598.3238525390625	-0.7415238062967546	658
597.004150390625	-0.6796485225786455	658
137.12496948242188	-0.5923006649245508	143
330.22979736328125	-0.6230113639612682	350
493.78790283203125	-0.6369253306766041	528
66.44401550292969	-0.5376929848571308	68
229.5009307861328	-0.6299948006053455	240
608.64111328125	-0.5777642375905998	656
594.1030883789062	-0.4875876776059158	656
201.31687927246094	-0.7525709441979416	214
595.8587646484375	-0.7181756592472084	656
606.2987060546875	-0.6432031116564758	656
105.9520034790039	-0.4491413704236038	113
601.1058349609375	-0.33050146914320067	656
109.63201141357422	-0.45702740765409544	118
67.9530258178711	-0.6435529760201462	70
124.72698211669922	-1.051536010869313	138
439.02972412109375	-1.0242289866437204	477
597.25390625	-0.8775881196488626	656
510.8074035644531	-0.9419167305459268	545
607.8433837890625	-0.9380332092405297	657
206.59091186523438	-0.758444131410215	220
599.0150146484375	-0.6188058416009881	656
113.9880142211914	-0.482285411155317	119
586.1624145507812	-0.5051183486939408	656
613.1895751953125	-0.38599135825643316	656
599.1524047851562	-0.20476711640367284	657
275.244873046875	-0.2739929119707085	286
467.53082275390625	-0.2726861639530398	507
199.02793884277344	-0.28933797316858545	203
108.62901306152344	-0.4050115151912905	116
248.8000030517578	-0.3617892591864802	257
158.77597045898438	-0.5142377196461894	165
87.98601531982422	-0.65854955004761	90
599.7189331054688	-0.49133552896091715	658
580.7440795898438	-0.4125382407219149	658
162.15199279785156	-0.45356685580918565	169
595.6318359375	-0.249925619980786	658
592.1785278320312	-0.2280660300166346	657
589.30517578125	-0.14286543714115396	657
493.7646179199219	-0.17810141952941194	534
445.848876953125	-0.10319218697259203	466
131.6689910888672	-0.2223876109928824	136
603.0597534179688	-0.17750878172228113	657
181.70396423339844	-0.39122892456362024	189
599.750244140625	-0.23360673623392358	656
77.63300323486328	-0.19123604433843866	80
109.14002227783203	-0.23131066845962778	116
251.2249298095703	-0.30643560277530923	264
322.22784423828125	-0.21655310230562463	356
107.43401336669922	-0.3872007234604098	126
125.17198181152344	-0.37009455176303163	144
58.6720085144043	-0.2919170177192427	62
303.77984619140625	-0.1851237035007216	349
123.02496337890625	-0.20911914022872224	156
306.56097412109375	-0.08040448935935274	355
80.78199768066406	-0.12611322017619386	90
304.3791809082031	0.011511401215102524	347
302.8138732910156	0.07783816097071394	347
110.88199615478516	-0.11815350415417925	134
163.6889190673828	-0.3539731270284392	178
224.65696716308594	-0.5303814327926375	250
597.221923828125	-0.4969929708749987	656
314.49200439453125	-0.4063450946123339	350
129.4940185546875	-0.4654688975424506	142
128.3660125732422	-0.5888652122230269	141
65.9410171508789	-0.7288833475322463	68
598.2066650390625	-0.7139736684621312	656
442.8384704589844	-0.6234485405148007	489
174.83197021484375	-0.8492276268661954	187
494.48785400390625	-1.027817313617561	537
